ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
412801,Perambur,Chennai,Khichdi Experiment,250,3.9,50,"Home Food,Indian,Healthy Food,North Indian,Snacks,Maharashtrian,Sweets,South Indian,Combo,Desserts,Beverages,Kebabs",Perambur,52
412802,Perambur,Chennai,The Biryani Experiment,500,3.6,50,"Biryani,Hyderabadi,Indian,Kebabs,North Indian,South Indian,Andhra,Afghani,Combo,Desserts,Beverages,Punjabi,Kerala,Sweets,Arabian,Lucknowi,Parsi,Tandoor",Perambur,56
412803,Perambur,Chennai,Paratha Experiment,200,4.1,50,"North Indian,Punjabi,Home Food,Indian,Snacks,Combo,Desserts,Beverages,South Indian,Continental,Chettinad,Healthy Food,Chinese,Sweets",Perambur,54
412804,Perambur,Chennai,Bowlsome,250,3.2,20,"Asian,North Indian,Continental,Healthy Food,Punjabi,Home Food,Oriental,Desserts,Beverages,Pan-Asian,Bengali,Mangalorean,Kashmiri,Lucknowi,Chinese,Sweets,Kebabs,Combo,Rajasthani,Awadhi",Perambur,54
412805,Perambur,Chennai,That Pizza Place,500,2.9,80,"Pizzas,Italian,Fast Food,Desserts,Continental,Mediterranean,American,Mexican,Indian,Combo,Beverages,Bakery,French,Sweets,European,Lebanese,Snacks",Perambur,61
413236,Nungambakkam,Chennai,Modern Malayali Kitchen,300,4.3,50,"South Indian,Chinese,Beverages",Nungambakkam,54
413536,Nungambakkam,Chennai,Senoritas Mexican Kitchen By Little Italy,500,2.9,80,"Mexican,Salads,Combo,Snacks,Healthy Food",Wallace Garden 3Rd Street,48
413584,Annanagar,Chennai,Kurtos Cremeria,400,2.9,80,European,Annanagar,72
413825,Nungambakkam,Chennai,Nellai Fast Food,300,3.8,20,"Chinese,Indian,Combo",Nungambakkam,47
413908,Royapettah,Chennai,Burger It Up,200,4.3,100,"American,Continental,Beverages,Desserts",Royapettah,53
414648,Royapettah,Chennai,Warmoven Cake & Desserts,200,4.5,100,"Bakery,Desserts,Ice Cream",Royapettah,62
414649,Royapettah,Chennai,Indiana Burgers,200,4.6,50,"American,Desserts",Royapettah,54
415020,Royapettah,Chennai,Rotticious,250,2.9,80,"Fast Food,Italian,Chinese,Beverages",Royapettah,53
415778,Perambur,Chennai,Pizza Lounge,250,2.9,80,"Fast Food,Pizzas",Perambur,63
415913,T Nagar,Chennai,Kalil Rahman Biryani Kadai,280,2.9,80,"Biryani,Indian",West Cit Nagar,83
416322,Annanagar,Chennai,Arezu,400,3.7,20,"Indian,Fast Food,Arabian",Annanagar,72
416587,Kilpauk,Chennai,Mr Mrs Madharasi Cafe,300,2.9,80,"Fast Food,Snacks,Chaat,Juices,Beverages",Kilpauk,50
417977,George Town,Chennai,C.F.C Hyderabad Dum Biryani & Fast Food,250,2.9,80,"Biryani,Fast Food",George Town,53
418879,Vadapalani,Chennai,Lassi No 1,200,2.9,80,"Beverages,Desserts",Vadapalani,72
419354,Arumbakkam,Chennai,Single Tea Machi,120,2.9,80,"Fast Food,Juices,Chaat,Desserts,Beverages",Arumbakkam,84
419784,Perambur,Chennai,Chennai Fast Food,160,2.9,80,Indian,Perambur,58
420074,Kilpauk,Chennai,Atoms By Blind Ch3Mistry,400,2.9,80,"Beverages,Continental,Italian",Kilpauk,46
420599,Nungambakkam,Chennai,Lord Of The Drinks,200,2.9,80,"Indian,Italian",Nungambakkam,56
420759,Annanagar,Chennai,Pizza Mechanics,200,2.9,80,Pizzas,Annanagar,87
421128,Perambur,Chennai,The Sandwich Project,200,2.9,80,"Fast Food,Beverages",Perambur,58
421245,Vadapalani,Chennai,Chickwalk,300,4.4,20,"Fast Food,Continental,Beverages,Ice Cream",Vadapalani,85
421784,Royapettah,Chennai,Bateel,1000,2.9,80,"Desserts,Fast Food",Royapettah,52
422722,Arumbakkam,Chennai,Alibaba Shawarma And 40 Dishes,250,3.7,20,Lebanese,Arumbakkam,68
423372,Mylapore,Chennai,The Magic Food Center,100,2.9,80,"Fast Food,Chaat",Mylapore,61
423507,Old Washermanpet,Chennai,Pandi Briyani Hotel,250,2.9,80,"Biryani,South Indian",Royapuram,61
424420,Annanagar,Chennai,Narsuvai Biryani,275,2.9,80,Biryani,Annanagar,76
424944,Perambur,Chennai,Thoothukudi Poricha Parotta,150,4.2,20,Indian,Perambur,68
425288,Egmore,Chennai,Quarter Biryani,300,3.8,20,"Biryani,Combo,Chinese",Egmore,47
425588,T Nagar,Chennai,1By2,250,4.9,20,"Beverages,Snacks",T Nagar,79
425974,Ra Puram,Chennai,Shri Ganesh Bhavan,250,4.6,20,South Indian,Mylapore,68
426106,Perambur,Chennai,Mr.Burger,280,2.9,80,"Pizzas,Pastas,Indian",Perambur,59
426507,Annanagar,Chennai,Mahtab,900,2.9,80,"North Indian,Desserts",Annanagar,72
427119,Madhavaram - Manali,Chennai,Madurai Pandiyan Hotel,200,2.9,80,Indian,Perumbur,65
427506,Perambur,Chennai,Chatar Patar,300,2.9,80,"Fast Food,Street Food",Perambur,71
427945,Egmore,Chennai,Ra3,300,2.9,80,"Indian,Chinese,Combo",Egmore,49
428047,Egmore,Chennai,Roll'D Eats,300,2.9,80,Fast Food,Egmore,46
428149,George Town,Chennai,Anna Viruksham,180,2.9,80,"South Indian,Biryani,Combo,Thalis,Tandoor,Ice Cream,Juices,Beverages",George Town,47
428729,Mylapore,Chennai,Giri Bhavan,200,2.9,80,South Indian,Mylapore,64
428760,T Nagar,Chennai,Wings Factory,398,3.9,20,"Chinese,Fast Food,Tandoor,Thai,African,Barbecue",T Nagar,71
429251,Royapettah,Chennai,Madras Military Hotel,300,2.9,80,"Indian,Biryani,Combo",Royapettah,56
429332,Egmore,Chennai,Simbox,200,4.4,100,"Indian,Chinese",Egmore,46
430194,Royapettah,Chennai,Smoor,300,4.7,50,"Bakery,Beverages",Royapettah,51
430796,Egmore,Chennai,Madurai Simmakkal Konar Kadai,400,4.2,20,"South Indian,Indian",Egmore,36
432408,Mylapore,Chennai,Abbu-Bhais - Kebabs Shawarmas & Grills,400,3.8,20,Arabian,Mylapore,76
432859,Perambur,Chennai,Donut Hut,200,2.9,80,"Indian,Snacks,Fast Food,Combo,Chinese,Seafood,Coastal,Desserts",Perambur,53
432993,Arumbakkam,Chennai,Jai Food Zone,110,2.9,80,"Chaat,Ice Cream,Snacks,Beverages",Arumbakkam,70
434478,Annanagar,Chennai,Chaya & Kadi,100,2.9,80,"Indian,Seafood",Annanagar,68
435614,Madhavaram - Manali,Chennai,Black Bird,300,2.9,80,"Fast Food,Pizzas,Beverages",Madhavaram - Manali,69
436273,Annanagar,Chennai,Cholan Mess,800,4.1,20,"Indian,Chinese,Biryani,Beverages",Annanagar,70
436776,Royapettah,Chennai,Nifra Hot And Sweets,150,2.9,80,"Snacks,Beverages",Royapettah,52
436948,T Nagar,Chennai,Thanjai Veeraswamy,250,3.9,50,South Indian,T Nagar,69
437531,Annanagar,Chennai,Inji And Soy Multi Cuisine Restaurant,300,2.9,80,"Chinese,Indian,Lebanese,Snacks,Beverages,Desserts",Annanagar,70
437555,Annanagar,Chennai,Illis Group Of Restaurants,300,2.9,80,"Indian,Chinese,Arabian,Beverages",Annanagar,74
437623,Royapettah,Chennai,Gobrgr@Tryst Gourmet,300,2.9,80,Fast Food,Royapettah,56
437682,Perambur,Chennai,The Phoenix Kitchenz,399,2.9,80,Pizzas,Perambur,71
438073,George Town,Chennai,Yummy Shawarma,200,2.9,80,Arabian,George Town,57
438520,Purasawalkam,Chennai,Sulthan Briyani,300,2.9,80,"Biryani,North Indian,Chinese",Purasawalkam,55
438583,Annanagar,Chennai,The Burp Factory,300,2.9,80,"Indian,Arabian",Annanagar,76
439036,Alwarpet,Chennai,Gold Fresh Juice Shop,200,4.7,100,Juices,Alwarpet,51
439293,Kodambakkam,Chennai,Parvathi Amma Mess,300,2.9,80,South Indian,Kodambakkam,77
439446,Annanagar,Chennai,Little Soi,1000,4.3,20,"Pan-Asian,Thai,Chinese",Annanagar,73
439796,Perambur,Chennai,Burmese Bowl,200,2.9,80,"Chinese,Beverages,Ice Cream",Perambur,74
439841,Nungambakkam,Chennai,Impasta,1200,2.9,80,"Italian,Desserts",Nungambakkam,49
440032,Arumbakkam,Chennai,Kk Biriyani,300,2.9,80,"Chinese,Indian,Ice Cream,Beverages",Arumbakkam,78
440360,Perambur,Chennai,Kambi Kari,300,2.9,80,"South Indian,Kebabs,Combo",Perambur,66
440447,Purasawalkam,Chennai,Kalyana Virundhu Biryani,620,2.9,80,"Biryani,Indian",Pattalm,44
440758,Knk- Nungambakam (Cds)- Chennai,Chennai,Cafe Coffee Day,300,2.9,80,"Beverages,Snacks,Desserts",Knk- Nungambakam (Cds)- Chennai,51
440915,Royapettah,Chennai,Hotel Sagar,300,2.9,80,"Biryani,Indian,Chinese,Beverages",Royapettah,44
441144,Annanagar,Chennai,Kongu Nattu Kari Virunthu,600,2.9,80,"Chettinad,South Indian",Annanagar,72
441148,Perambur,Chennai,Mystiq Foods,1200,2.9,80,"Indian,North Indian,Biryani",Perambur,56
441408,Perambur,Chennai,Hot Bowl Cafe,250,2.9,80,Chinese,Perambur,69
441674,Vadapalani,Chennai,Tn10 Shawarma And Shake Factory,350,2.9,80,"Beverages,Fast Food",Vadapalani,85
441763,Royapettah,Chennai,New Archana Fast Food,300,2.9,80,"Fast Food,Chinese,South Indian,Beverages",Royapettah,56
442124,Egmore,Chennai,Mirchi Express,250,4.1,20,"Arabian,Continental,Italian,Grill,Thai,Biryani,Indian,Mughlai,Chinese",Egmore,44
442222,Annanagar,Chennai,Virudhunagar Poricha Parota,500,2.9,80,"South Indian,Biryani",Annanagar,70
442246,T Nagar,Chennai,Crunchy Munchy Chats,250,2.9,80,"Street Food,Italian",T Nagar,66
442257,Annanagar,Chennai,Zi Gang,500,2.9,80,"Fast Food,Continental,Desserts",Annanagar,68
442449,Arumbakkam,Chennai,Pocket Burger,400,2.9,80,"Pizzas,Italian,Fast Food,Beverages",Arumbakkam,57
442492,Shenoy Nagar,Chennai,Pizza Crush,499,2.9,80,"Italian,Pizzas,Snacks,Beverages",Shenoy Nagar,63
442774,Annanagar,Chennai,Basmati Foods,300,2.9,80,"Biryani,Snacks,Beverages",Annanagar,72
442909,Kodambakkam,Chennai,Tikka Man,200,2.9,80,North Indian,Kodambakkam,67
443862,Arumbakkam,Chennai,Sri Sai Foods,10,2.9,80,Fast Food,Arumbakkam,67
443922,Mylapore,Chennai,City Square Cafeteria,280,2.9,80,"Fast Food,Desserts,Beverages",Mylapore,58
444474,T Nagar,Chennai,Momos,300,2.9,80,Chinese,T Nagar,69
444508,Villivakkam,Chennai,Mithran Fast Food,300,2.9,80,"Chinese,Biryani",Villivakkam,74
445269,Annanagar,Chennai,Foodinbox,350,2.9,80,"North Indian,Chinese,Biryani,Tandoor",Annanagar,76
445936,Mylapore,Chennai,Kanji Kadai,400,4.3,20,"South Indian,Chinese",Mylapore,62
446023,Perambur,Chennai,S.R.Kathar Biryani,250,2.9,80,Indian,Perambur,62
446935,George Town,Chennai,National Lodge,300,2.9,80,South Indian,George Town,49
447959,Egmore,Chennai,Madras Hotel Ashoka - Abhinandan,500,4.3,20,"South Indian,Indian",Egmore,36
448068,Purasawalkam,Chennai,Mary'S Kitchen,200,2.9,80,Chinese,Purasawalkam,58
448583,Aminjikarai,Chennai,Ammi'S Biryani,300,2.9,80,"Biryani,North Indian,Kebabs,Mughlai,Grill,Desserts,Sweets,Beverages",Manickam Road,59
448584,Aminjikarai,Chennai,Eatfit,270,4.3,100,"Healthy Food,Pizzas,North Indian,Thalis,Biryani",Manickam Road,58
448590,Aminjikarai,Chennai,Great Indian Khichdi,200,4.2,20,"Indian,Home Food,Healthy Food,Snacks",Manickam Road,60
448613,Perambur,Chennai,The Shawarma Makers,220,2.9,80,"Arabian,Fast Food",Perambur,72
449198,T Nagar,Chennai,The Belgian Street,300,2.9,80,"Bakery,Desserts,Chinese,Beverages",T Nagar,74
449395,Perambur,Chennai,Arcot Biriyani,150,2.9,80,Indian,Perambur,71
449646,Egmore,Chennai,Taj Mugalai Since 1981,250,2.9,80,"Chinese,Arabian",Egmore,36
449775,Villivakkam,Chennai,Pizza Stone,350,2.9,80,"Pizzas,Combo",Villivakkam,70
450219,Purasawalkam,Chennai,New Hotel Madina Biriyani,300,2.9,80,"Indian,Chinese,Combo",Purasawalkam,49
450694,Perambur,Chennai,Ambur Masha Allah Briyani,400,2.9,80,Biryani,Perambur,56
450971,Perambur,Chennai,Red E Drop Zone,1000,2.9,80,"Chinese,Seafood",Perambur,54
451353,Villivakkam,Chennai,Pizza Cottage,300,2.9,80,"Pizzas,Fast Food,Beverages",Villivakkam,68
451641,Vadapalani,Chennai,Arabian Paradise,250,2.9,80,"Arabian,Tandoor,Grill",Vadapalani,77
451785,T Nagar,Chennai,Murugappa Mess,1,2.9,80,"South Indian,Indian,Desserts",T Nagar,73
453234,Royapettah,Chennai,Meat Com,400,2.9,80,North Indian,Royapettah,45
453678,Nungambakkam,Chennai,Wok Of Life,600,2.9,80,"Chinese,Combo,Beverages",Nungambakkam,50
453679,Mylapore,Chennai,Creamy Cake Pops,800,2.9,80,Bakery,Mylapore,67
454193,Vadapalani,Chennai,Hotel Nava Rusi,250,2.9,80,"Indian,Chinese",Vadapalani,81
454371,Purasawalkam,Chennai,Le Shawarmez,200,2.9,80,"Snacks,Beverages",Purasawalkam,45
454615,Perambur,Chennai,Grill It,150,2.9,80,"Chinese,Grill,Tandoor",Perambur,57
454751,Royapettah,Chennai,Sagas Foods,100,2.9,80,"Sweets,Beverages,Chaat",Royapettah,54
454875,Perambur,Chennai,The Royal Restaurant,300,2.9,80,"Chinese,Indian",Perambur,69
455315,Royapettah,Chennai,T Shop,150,2.9,80,"Beverages,Snacks,Indian,Fast Food",Royapettah,58
455502,Purasawalkam,Chennai,Seiko Grill,200,2.9,80,"Chinese,Beverages",Purasawalkam,50
455672,Alwarpet,Chennai,Juice Box Alwarpet,150,2.9,80,"Beverages,Juices,Fast Food,Chinese,Snacks",Alwarpet,64
456943,Egmore,Chennai,K2 Parotta & Biriyani,400,2.9,80,"North Indian,Biryani,Chinese",Egmore,49
457805,Purasawalkam,Chennai,Leenas Kitchen,250,2.9,80,Bakery,Purasawalkam,50
457931,Kodambakkam,Chennai,Mad Over Madras,500,2.9,80,"Snacks,Pastas,Desserts",Kodambakkam,88
457973,Perambur,Chennai,Jango'Z,400,2.9,80,"Pizzas,Desserts",Perambur,67
458465,T Nagar,Chennai,Five Star Chicken / Haleem Departmental Stores,200,2.9,80,"American,Snacks",T Nagar,73
458836,Vadapalani,Chennai,Vanga Jii,400,2.9,80,"North Indian,Lebanese,South Indian",Vadapalani,75
459317,Kilpauk,Chennai,Lassi N Shakes,160,2.9,80,"American,Italian,Pizzas,Snacks,Healthy Food,Juices,Beverages",Kilpauk,44
459585,Royapettah,Chennai,Noto - Healthy Ice Cream,250,2.9,80,"Healthy Food,Ice Cream",Royapettah,45
460912,George Town,Chennai,Salam Biryani,300,2.9,80,"Chinese,North Indian",George Town,45
462318,Purasawalkam,Chennai,Gowri Fast Food,200,2.9,80,"Arabian,North Indian",Purasawalkam,44
463445,Perambur,Chennai,New Star Hotel,300,2.9,80,"Biryani,Chinese,South Indian",Perambur,50
463545,George Town,Chennai,Food Corner Family Restaurent,1,2.9,80,"South Indian,Chinese,Beverages",George Town,60
464082,Perambur,Chennai,Love To Eat,350,2.9,80,"Biryani,Chinese,Snacks",Perambur,51
464563,Purasawalkam,Chennai,King Queen Pizza,249,2.9,80,Snacks,Purasawalkam,60
464760,Purasawalkam,Chennai,A1 Food World,250,2.9,80,"Chinese,American,Pizzas,Snacks",Purasawalkam,46
465218,Annanagar,Chennai,Nasi And Mee,1200,5,20,"Pan-Asian,Singaporean,Malaysian,Japanese,Asian,Chinese,Indonesian",Annanagar,70
465523,Perambur,Chennai,Chennai Biryani Centre,400,2.9,80,"Biryani,Chinese",Perambur,58
6353,Mylapore,Chennai,Freez Zone,250,4.7,50,Desserts,Radhakrishnan Salai Kaaraikudi Complex,50
7775,Chennai,Chennai,Gangotree,300,4.5,1000,"Street Food,Desserts,Fast Food",Cathedral Road,50
8902,Thousand Lights,Chennai,Krispy Kreme,170,4.5,500,"Desserts,Beverages",Express Avenue Mall,47
8934,Royapettah,Chennai,Brunch,400,4.1,50,Chaat,Mylapore,56
8939,Raja Annamalai Puram,Chennai,Udipi Sri Ganesh Bhavan,200,4.5,100,South Indian,Ra Puram,67
8944,Mylapore,Chennai,Mami Tiffen,200,4.3,1000,South Indian,Mylapore,57
9259,Chennai,Chennai,Nungambakkam Chaat Corner,150,4.1,100,"Chaat,Street Food",Nungambakkam,47
9341,Kodambakkam,Chennai,Hotel Akshaya,250,4.3,1000,South Indian,Kodambakkam,74
9510,T. Nagar,Chennai,Amdavadi Gujarati Restaurant,400,3.9,100,Gujarati,T Nagar,67
9818,Vadapalani,Chennai,Mithai Mandir,300,4.6,1000,Sweets,Vadapalani,70
11041,Gopalapuram,Chennai,Pasta Square,300,4.4,500,Italian,Gopalapuram,57
11727,Kilpauk,Chennai,Bombaysthan,250,4.6,100,"Pizzas,Desserts",Harley'S Road,39
11729,Teynampet,Chennai,Brijwasi Sweets,300,3.9,1000,North Indian,Eldams Road,63
11942,Chetpet,Chennai,Creamy Inn,250,4.2,50,Ice Cream,Harrington Road,50
12615,Triplicane,Chennai,Ratna Cafe (Estd.1948),300,4.3,1000,"South Indian,Sweets",Triplicane,36
13011,Nungambakkam,Chennai,Vb Signature - Progressive Veg Restaurant,250,3.7,100,"North Indian,South Indian",Tirumurthy Nagar,58
14039,Cit Nagar,Chennai,The Idli Factory,300,4,100,South Indian,T. Nagar,80
14058,Egmore,Chennai,Namma Veedu Vasanta Bhavan,150,4,1000,South Indian,Egmore,34
14096,Egmore,Chennai,Sangeetha Veg Restaurant,150,4.4,1000,"North Indian,Chinese,South Indian",Gandhi Irwin Rd,31
14834,Egmore,Chennai,Hotel Saravana Bhavan,300,4,500,"North Indian,South Indian",Egmore,39
14912,Egmore,Chennai,Mathsya - (Egmore),500,4.3,1000,"Chaat,North Indian,Chinese,Continental,Italian",Egmore,36
14936,Egmore,Chennai,Donut House,250,3.5,100,"Beverages,Desserts",Egmore,39
15217,Royapettah,Chennai,Id Sathyam,300,2.9,80,"South Indian,Andhra,Beverages,Desserts",Sathyam Cinemas Complex,54
15586,Gopalapuram,Chennai,Rajeswari Restaurant,400,4.3,20,"North Indian,Chinese,South Indian,Biryani,Tandoor",Ttk Road,50
16469,Mylapore,Chennai,Vrindavan,500,4.5,100,"Chinese,South Indian,Continental,Tandoor",Mylapore,53
16543,Purasaiwakkam,Chennai,A2B Veg,300,4.3,1000,"South Indian,North Indian,Sweets,Chinese",Purasawalkam,35
17069,Choolai,Chennai,Hot Chips,250,4,100,"North Indian,South Indian",Hunter Road,35
17368,Anna Nagar,Chennai,Nandhiniee Sweets,150,4.4,100,"Chaat,Sweets",Anna Nagar West,58
17446,Kilpauk,Chennai,Nithya Amirtham Sweets,200,4.6,500,"Sweets,Snacks,Desserts,Beverages",Kilpauk,47
17447,Aminjikarai,Chennai,Nithya Amirtham,200,4.5,1000,"South Indian,Sweets,North Indian,Chinese,Snacks",Arumbakkam,57
18341,Purasaiwakkam,Chennai,Doveton Cafe,250,4.2,1000,"North Indian,Chinese,South Indian,Indian,Tandoor",Purasavakkam High Road,35
19004,Nungambakkam,Chennai,Cream Centre,1500,4.4,100,"North Indian,Italian,Mexican",Nungambakkam,51
19496,Anna Nagar,Chennai,Italiano,250,4.2,1000,"Pizzas,Continental,Beverages,Italian",Anna Nagar East,63
21043,Mylapore,Chennai,Thaligai,400,4.5,1000,South Indian,Luz Church Road,63
22299,Mylapore,Chennai,Munch,200,4.3,500,"Chaat,North Indian",Veera Perumal Street,56
22404,Mylapore,Chennai,Baker'S Cafe,300,4.5,100,"Bakery,Fast Food,Italian",Mylapore,62
22405,Teynampet,Chennai,Okadey'S,200,4.5,500,"North Indian,Chinese,Indian,Ice Cream,South Indian,Juices",R A Puram,57
24273,Periyamet,Chennai,Hotel Shiva Sagar,350,4.3,100,"North Indian,Jain,Chaat,Indian,South Indian,Tandoor",Vepery,33
24684,Egmore,Chennai,Flower Drum,1100,4.4,100,"Chinese,Thai",Pantheon Road,45
24854,Nungambakkam,Chennai,Dhanniya Soru,200,4.2,100,South Indian,Lalinga Colony,73
25303,Ayanavaram,Chennai,Hotel Kanthaa'S,150,3.9,100,"South Indian,Beverages,North Indian,Snacks,Fast Food,Chinese",Medavakkam Tank Road,49
25515,Teynampet,Chennai,Amaravathi Andhra Home Foods,300,4.6,50,"Andhra,Indian,North Indian",Ttk Road,50
26205,Egmore,Chennai,Shmoozie'S Hand-Crafted Ice Creams,200,2.9,80,"Ice Cream,Desserts",Varadarajulu Street,46
26680,Egmore,Chennai,Milkyway,100,4.3,50,"Ice Cream,Desserts,Chaat",Ethiraj Salai,31
27787,Saligramam,Chennai,Sri Paarvathi Bavan Ssweets And Veg Restaurant,150,4,1000,"Sweets,South Indian,North Indian,Chinese,Snacks",Saligramam,79
28121,T. Nagar,Chennai,Pakwan Chennai,1200,4.3,100,"North Indian,Chinese,Italian",Kuppuswamy Street,70
28377,Kilpauk,Chennai,Mumbai Chatwala,200,4.4,100,"Chaat,Juices,Snacks",Balfour Road,44
30338,Alwarpet,Chennai,Ajnabi Mithaai Ghar,200,4.6,500,"Chaat,Sweets",Ttk Road,61
34331,Egmore,Chennai,Parwani'S Bombay Halwa House,550,4.3,1000,North Indian,Kilpauk,45
34618,T. Nagar,Chennai,Famous Jigarthanda,100,4.3,20,Desserts,Motilal Street,71
35213,Shenoy Nagar,Chennai,The Delhi Dhaba-Veg,350,4.3,500,"Chinese,Indian,North Indian,Tandoor",Halls Road,58
35323,Egmore,Chennai,Udipi Hotel Sudha,300,4.2,1000,South Indian,Kilpauk,40
37629,Chetpet,Chennai,Shree Mithai,250,4.5,1000,"Desserts,Street Food,Chaat",Chetpet,37
38155,Anna Nagar,Chennai,Roll Over,300,4.1,100,"Desserts,Beverages,Pan-Asian,Snacks",Anna Nagar,62
38622,Teynampet,Chennai,Parvathi Bavan Sweets,250,4.4,100,"Sweets,Snacks,Desserts,North Indian,South Indian",Alwarpet,51
38824,West Mambalam,Chennai,Osb Hot & Chat,200,4.3,100,"Street Food,South Indian,North Indian",Lake View Road,77
39109,Kilpauk,Chennai,Little North,500,4.3,100,"Chinese,North Indian",Kilpauk,53
41108,Mylapore,Chennai,Ruchi Pure Veg,250,4,100,South Indian,Mylapore,66
41967,Shenoy Nagar,Chennai,Antari By Soul Garden Bistro,300,2.9,80,"Bakery,Desserts,Ice Cream,Beverages",New Avadi Road,57
42466,Anna Nagar,Chennai,Lassi Shop,100,4.3,100,"Beverages,Ice Cream,Desserts,Fast Food,Juices,North Indian,American,Snacks,Bakery",Opp K3 Police Station,53
43036,Kilpauk,Chennai,The Noodle Theory,400,4,100,"Asian,Fast Food",Kilpauk,55
43996,Jamalia,Chennai,Hunger Square,250,4.5,20,"Italian,Fast Food",Perambur,49
46222,Kilpauk,Chennai,Prive Restaurant,1200,4.4,20,"Continental,North Indian",New 71 Ormes Road,48
46904,Chennai,Chennai,Maggevala Curly Cravings,200,4.1,100,"Fast Food,Beverages",Ormes Road,46
46943,T. Nagar,Chennai,Kovai Pazhamudir Nilayam,150,4.5,100,"Juices,Beverages",North Boag Road,62
47737,Kilpauk,Chennai,Kakada Ramprasad,400,4.5,1000,"North Indian,Tandoor,Indian,Mexican,Street Food",Ormes Road,38
50236,Periyamet,Chennai,Bombay Kulfi,150,4.6,100,"Ice Cream,Desserts",Vepery,28
50384,Nungambakkam,Chennai,Id,300,4.4,500,South Indian,Pushpa Nagar Main Road - Nungambakkam,59
50508,Perambur,Chennai,S2C Chaat,100,4.1,100,"Street Food,Sweets",Perambur,60
51526,Egmore,Chennai,Hotel Aradhana,350,4.2,20,"South Indian,Chinese,North Indian",Egmore,34
51962,Royapuram,Chennai,Hotel Sukha Nivas,250,4.3,100,"South Indian,North Indian,Chinese,Tandoor",Royapuram,56
52026,Chennai,Chennai,Chennai Woodlands - Since 1963,300,4.2,500,"South Indian,North Indian,Desserts,Beverages,Thalis",George Town,45
53451,Kilpauk,Chennai,The Thick Shake Factory,350,3.9,100,"Beverages,Desserts",Barnaby Road,38
53559,Anna Nagar,Chennai,Akshayam Sweets N Bakers,300,4.4,500,"South Indian,North Indian,Chinese",Annanagar,65
54470,Alwarpet,Chennai,Grind Coffee House,100,4.4,100,Beverages,Alwarpet,57
54473,George Town,Chennai,Hotel Shiva Shagar,450,4.1,100,"Beverages,North Indian,South Indian",Park Town,36
55045,Poongavanapuram,Chennai,Murugan Idli Shop,200,4.3,100,South Indian,George Town,30
56360,George Town,Chennai,Novelty Tea House,450,4.1,100,"North Indian,South Indian,Chinese",Mint Street,39
57386,T. Nagar,Chennai,Goli Vada Pav No 1,100,4.1,100,"Maharashtrian,North Indian,Fast Food,Street Food",Habibullah Road,60
57422,Kilpauk,Chennai,Seena Bhai 1977 Dosa Centre,150,3.3,50,South Indian,Kellys Corner,38
57507,Nungambakkam,Chennai,Shubh,300,4.4,100,"North Indian,Sweets,Snacks,Street Food",Opp Mapalai,55
57702,Purasaiwakkam,Chennai,Svadista,200,2.9,80,"Pizzas,Street Food",Kilpauk,52
58378,Kilpauk,Chennai,Sandwich Hub By Anika Foods,200,4.2,50,Pastas,Kilpauk,52
58631,Mandaveli,Chennai,Subham Ganesan,100,4.5,100,"Sweets,Snacks",Mylapore,60
59557,Anna Nagar,Chennai,The Grand Sweets And Snacks - Amirtham Restaurant,400,4.7,100,"Sweets,Snacks",Anna Nagar West,62
60573,Ayanavaram,Chennai,Eat Me,200,2.9,80,"Snacks,Juices",Anna Nagar,54
60585,Perambur,Chennai,Tattu Idly And Variety Dosa Shop,150,4,100,South Indian,Perambur,49
60743,Triplicane,Chennai,Rajasthani Roti Ghar,200,4.3,100,North Indian,Triplicatechepauk,31
60888,Alwarpet,Chennai,Eating Circles,200,4.5,1000,South Indian,Alwarpet,64
60999,Alwarpet,Chennai,Jokers Kitchen,300,2.9,80,"North Indian,Italian,Continental",Alwarpet,66
61686,Cit Nagar,Chennai,Uppilis On D Go,200,3.9,50,South Indian,Mylapore,80
64317,Thousand Lights,Chennai,Juice'R Rus,150,4.1,50,"Beverages,Juices,Desserts",Nungambakkam,47
64704,Kilpauk,Chennai,Fusilli Reasons,200,4.5,500,"Pastas,Fast Food,Italian",Kilpauk,47
66245,Perambur,Chennai,Milkie Mustache,400,4.9,20,"Beverages,Desserts",Jawahar Nagar,64
66320,Anna Nagar,Chennai,Annanagar Vaishanava'S - Thattu Idli Kadai,200,4.3,1000,"Indian,South Indian,Chinese,Chaat",Anna Nagar East,63
66631,Anna Nagar,Chennai,Murali Krishna Andhra Hotel,250,4.1,100,"North Indian,South Indian,Chinese",Anna Nagar,64
66681,Mylapore,Chennai,Mylai Karpagambal Mess,250,4.5,100,South Indian,Mylapore,55
67557,Kodungaiyur,Chennai,Soman Unavagam,300,4,500,"South Indian,North Indian,Chinese",Perambur,61
67981,Valasaravakkam,Chennai,Lassiwala,100,2.9,80,Beverages,Alwarthirunagar,75
68838,Raja Annamalai Puram,Chennai,Lassi Cream-Mrc Nagar,100,4.2,50,"Desserts,Beverages,Ice Cream,Bakery",Mrc Nagar,69
69507,George Town,Chennai,Seena Bhai 1977 Dosa Center,100,4,50,South Indian,Sowcarpet,33
72652,Annamalai Colony,Chennai,Masaledaar Dhaba,600,4.3,500,"North Indian,Punjabi,Indian,Thalis,Chinese",Saligramam,85
75609,George Town,Chennai,Rasoee,150,4,100,"North Indian,Street Food,Chinese,Fast Food",George Town,38
